time,phase,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,tool_contact_x,tool_contact_y,tool_contact_z,first_contact_tcp_x,first_contact_tcp_y,first_contact_tcp_z,first_contact_x,first_contact_y,first_contact_z,edge_target_x,edge_target_y,edge_target_z,tool_contact_offset_ee_x,tool_contact_offset_ee_y,tool_contact_offset_ee_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,alignment_error_t1_deg,alignment_error_t2_deg,alignment_error_normal_deg,alignment_angle_deg,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,external_force_x,external_force_y,external_force_z,external_moment_x,external_moment_y,external_moment_z,contact_force_bias_x,contact_force_bias_y,contact_force_bias_z,contact_moment_bias_x,contact_moment_bias_y,contact_moment_bias_z,force_after_contact_x,force_after_contact_y,force_after_contact_z,moment_after_contact_x,moment_after_contact_y,moment_after_contact_z,push,nullspace_mode,tau_nullspace_norm,nullspace_damping,disturbance_scale,disturbance_torque_scale,disturbance_point_base_x,disturbance_point_base_y,disturbance_point_base_z,disturbance_force_base_x,disturbance_force_base_y,disturbance_force_base_z,tau_disturbance_1,tau_disturbance_2,tau_disturbance_3,tau_disturbance_4,tau_disturbance_5,tau_disturbance_6,tau_disturbance_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7
6.762000000,2,0.520878664,0.011832893,0.018482433,0.514704321,-0.005762112,-0.209801888,0.539772483,-0.048267079,-0.002276662,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006174343,-0.017595005,-0.228284321,0.136121756,0.002571976,0.000675265,-1.824039564,-0.178121030,0.000000000,1.832715863,0.026576160,0.005098249,0.015881575,-0.000000000,-0.000000000,-0.000000000,-0.000146874,-0.110470772,0.011285026,-15.641622546,6.993965969,-81.683697151,1.545543732,1.642587168,0.082813361,-5.205732113,8.338649331,-80.472279447,0.612013237,42.225724315,4.428539108,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.701877808,8.222247436,-80.764899619,-0.322487882,43.232513313,4.477631756,0.240000000,3,0.988333259,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.396228129,48.493340946,7.930903493,-33.470346356,-0.135703324,-11.475069051,0.255646619
6.763000000,2,0.520925730,0.011842081,0.018511916,0.514704321,-0.005762112,-0.209801888,0.539823694,-0.048257577,-0.002244312,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006221409,-0.017604193,-0.228313803,0.136118487,0.002734530,0.000673262,-1.824212725,-0.168845525,0.000000000,1.832010065,0.024836838,0.006022902,0.013775142,-0.000000000,-0.000000000,-0.000000000,0.000236648,-0.104106964,0.011536240,-15.199703400,6.799710822,-81.463141510,1.521588213,1.581237411,0.084078499,-5.368433398,8.227060686,-80.794741981,0.629432411,42.382876249,4.374401141,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.864579093,8.110658791,-81.087362153,-0.305068707,43.389665247,4.423493789,0.240000000,3,0.988614677,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.291453937,48.192472153,7.781509122,-33.116528209,-0.144782819,-11.301739897,0.256046669
6.764000000,2,0.520966688,0.011846771,0.018537054,0.514704321,-0.005762112,-0.209801888,0.539867840,-0.048252792,-0.002216547,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006262367,-0.017608883,-0.228338941,0.136116812,0.002878679,0.000679821,-1.824306491,-0.160585732,-0.000000000,1.831360683,0.023755520,0.005412789,0.012874992,-0.000000000,-0.000000000,-0.000000000,0.000532810,-0.096586577,0.008626811,-14.858713757,6.889084089,-81.379030198,1.531811676,1.528715430,0.088019297,-5.499413504,8.112364644,-81.088768745,0.648450642,42.530323141,4.318093444,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.995559199,7.995962749,-81.381388917,-0.286050476,43.537112140,4.367186092,0.240000000,3,0.991738651,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.336636063,47.988800829,7.831638815,-32.853755320,-0.145574164,-11.173179385,0.253318916
6.765000000,2,0.520995233,0.011852212,0.018553638,0.514704321,-0.005762112,-0.209801888,0.539899040,-0.048247101,-0.002198271,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006290912,-0.017614324,-0.228355526,0.136113405,0.002979371,0.000677081,-1.824491104,-0.154846333,-0.000000000,1.831050293,0.021661428,0.005814338,0.012402599,-0.000000000,-0.000000000,-0.000000000,0.001764778,-0.085310030,0.009573741,-14.143796553,6.780419836,-81.343545996,1.516895221,1.423404690,0.087955232,-5.587705732,8.005253774,-81.330042300,0.666992230,42.655700981,4.264924675,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-6.083851427,7.888851879,-81.622662472,-0.267508888,43.662489979,4.314017323,0.240000000,3,0.994425288,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.270358834,47.649708624,7.732877757,-32.356170817,-0.150554768,-10.912090690,0.255631723
6.766000000,2,0.521015017,0.011857431,0.018564881,0.514704321,-0.005762112,-0.209801888,0.539920488,-0.048241687,-0.002186075,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006310696,-0.017619543,-0.228366768,0.136109404,0.003042742,0.000675488,-1.824713865,-0.151233698,0.000000000,1.830970322,0.019054551,0.005721344,0.010437916,-0.000000000,-0.000000000,-0.000000000,0.002466074,-0.070989906,0.008593576,-13.202612601,6.766570113,-81.144187836,1.514070524,1.285539064,0.089830104,-5.628145582,7.911814924,-81.513956517,0.683831142,42.755908000,4.217982436,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-6.124291277,7.795413029,-81.806576689,-0.250669976,43.762696998,4.267075084,0.240000000,3,0.995171874,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.253683680,47.117330670,7.686818225,-31.650761796,-0.151037458,-10.558043885,0.254644962
6.767000000,2,0.521021762,0.011855664,0.018568352,0.514704321,-0.005762112,-0.209801888,0.539927305,-0.048243505,-0.002182390,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006317440,-0.017617776,-0.228370239,0.136109567,0.003053314,0.000678708,-1.824707714,-0.150616603,0.000000000,1.830913324,0.013140845,0.003699561,0.007485027,-0.000000000,-0.000000000,-0.000000000,0.001874765,-0.043956346,0.005668942,-11.108060152,7.134770677,-80.854074570,1.559002242,0.985077397,0.092665364,-5.620747590,7.837969758,-81.632839062,0.698031276,42.825968411,4.180186029,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-6.116893285,7.721567863,-81.925459234,-0.236469842,43.832757410,4.229278677,0.240000000,3,0.997859593,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.422083081,45.996516277,7.855837822,-30.112436861,-0.132596042,-9.792203614,0.251599548
6.768000000,2,0.521006442,0.011852573,0.018556501,0.514704321,-0.005762112,-0.209801888,0.539909962,-0.048246778,-0.002195556,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006302120,-0.017614685,-0.228358388,0.136109626,0.002983147,0.000683588,-1.824715298,-0.154603854,-0.000000000,1.831253197,0.004841324,0.001619258,0.001280095,-0.000000000,-0.000000000,-0.000000000,0.001535595,-0.009172692,-0.000047966,-8.190591362,7.500934238,-80.207170530,1.603187448,0.572067672,0.099236695,-5.569984013,7.794962082,-81.671083216,0.707089108,42.856563755,4.157231091,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-6.066129708,7.678560187,-81.963703388,-0.227412010,43.863352753,4.206323739,0.240000000,3,0.996922505,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.585115667,44.319972283,7.987658655,-27.908822883,-0.113432682,-8.708580164,0.243471214
6.769000000,2,0.520976795,0.011850621,0.018539303,0.514704321,-0.005762112,-0.209801888,0.539877333,-0.048248868,-0.002215071,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006272474,-0.017612733,-0.228341191,0.136109283,0.002861456,0.000683025,-1.824742929,-0.161556279,0.000000000,1.831880779,-0.004842463,0.001357789,-0.002920786,-0.000000000,-0.000000000,-0.000000000,0.001432416,0.026953622,-0.000488732,-4.871192522,7.544000699,-79.784153945,1.608366599,0.106441299,0.100879228,-5.475138702,7.785833659,-81.614534789,0.710161420,42.841098660,4.150750397,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.971284397,7.669431764,-81.907154960,-0.224339698,43.847887658,4.199843045,0.240000000,3,1.004179826,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.565804091,42.595369447,7.894144591,-25.511250429,-0.107786677,-7.498220697,0.245540592
6.770000000,2,0.520940928,0.011840491,0.018514812,0.514704321,-0.005762112,-0.209801888,0.539837389,-0.048259391,-0.002242135,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006236607,-0.017602603,-0.228316699,0.136112775,0.002713525,0.000690054,-1.824562153,-0.169975853,0.000000000,1.832462507,-0.012669743,-0.002059391,-0.008756515,-0.000000000,-0.000000000,-0.000000000,-0.000046108,0.060832669,-0.005157432,-2.028004683,8.188693734,-79.176703988,1.687703466,-0.297250404,0.104488701,-5.338444102,7.808023143,-81.463851019,0.708961677,42.780069246,4.159569901,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.834589797,7.691621248,-81.756471190,-0.225539441,43.786858244,4.208662549,0.240000000,3,1.006683139,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.869929260,40.956228024,8.215628906,-23.355896886,-0.074936728,-6.445560139,0.240007636
6.771000000,2,0.520892788,0.011831501,0.018482905,0.514704321,-0.005762112,-0.209801888,0.539785082,-0.048268562,-0.002277311,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006188467,-0.017593613,-0.228284793,0.136114040,0.002536409,0.000686275,-1.824497714,-0.180106988,0.000000000,1.833365876,-0.021184658,-0.003614160,-0.013294171,-0.000000000,-0.000000000,-0.000000000,0.000795757,0.090002837,-0.006223886,0.877460192,8.454613559,-78.705918509,1.718178922,-0.700621055,0.105111069,-5.171356690,7.864401649,-81.226020808,0.701897813,42.675139493,4.185352247,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.667502385,7.747999753,-81.518640980,-0.232603305,43.681928491,4.234444895,0.240000000,3,1.008389345,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.973446980,39.385916853,8.280728971,-21.221188480,-0.056847122,-5.384539035,0.239335382
6.772000000,2,0.520842889,0.011822131,0.018450817,0.514704321,-0.005762112,-0.209801888,0.539729968,-0.048278434,-0.002312692,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006138568,-0.017584243,-0.228252705,0.136115741,0.002355545,0.000698799,-1.824428918,-0.190384802,0.000000000,1.834335643,-0.023793645,-0.006079936,-0.013963073,-0.000000000,-0.000000000,-0.000000000,-0.000710196,0.100233801,-0.012552061,1.905312651,8.935852120,-78.641942275,1.778081870,-0.845511102,0.110873891,-4.989340796,7.954308056,-80.925536730,0.688732686,42.536829513,4.228071396,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.485486490,7.837906161,-81.218156902,-0.245768432,43.543618511,4.277164044,0.240000000,3,1.009272821,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.216868015,38.860131480,8.570920470,-20.474437967,-0.037430387,-5.018633652,0.231153859
6.773000000,2,0.520788098,0.011814226,0.018412939,0.514704321,-0.005762112,-0.209801888,0.539670536,-0.048286703,-0.002353738,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006083777,-0.017576338,-0.228214826,0.136120830,0.002171192,0.000700023,-1.824152308,-0.200908523,-0.000000000,1.835182791,-0.027160157,-0.006147129,-0.016782097,-0.000000000,-0.000000000,-0.000000000,-0.001627426,0.109252376,-0.012102843,3.080378537,8.977454775,-78.331373289,1.784408821,-1.004302469,0.110231412,-4.811835513,8.068709996,-80.598226775,0.670806360,42.380747167,4.283346772,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.307981208,7.952308101,-80.890846946,-0.263694758,43.387536165,4.332439420,0.240000000,3,1.011099936,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.222545663,38.166790814,8.551385609,-19.580042207,-0.032207945,-4.581692426,0.232307203
6.774000000,2,0.520739713,0.011809333,0.018383056,0.514704321,-0.005762112,-0.209801888,0.539618387,-0.048291716,-0.002386695,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006035392,-0.017571445,-0.228184943,0.136120843,0.002008375,0.000695367,-1.824157637,-0.210226647,-0.000000000,1.836231556,-0.028444668,-0.005861555,-0.016857670,-0.000000000,-0.000000000,-0.000000000,-0.000820037,0.109517947,-0.010609983,3.519363633,8.918735656,-78.317256808,1.776145768,-1.059665807,0.108257505,-4.653083467,8.192096711,-80.269212874,0.650808985,42.219539165,4.343594991,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.149229162,8.075694816,-80.561833045,-0.283692133,43.226328163,4.392687639,0.240000000,3,1.008012727,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.186036771,37.966117502,8.492829037,-19.280005694,-0.030282976,-4.427737637,0.233191667
6.775000000,2,0.520699531,0.011801390,0.018357669,0.514704321,-0.005762112,-0.209801888,0.539574847,-0.048299889,-0.002414467,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.005995210,-0.017563502,-0.228159557,0.136124659,0.001869646,0.000693974,-1.823947446,-0.218155493,0.000000000,1.836947497,-0.026115030,-0.006094160,-0.014876316,-0.000000000,-0.000000000,-0.000000000,-0.001489392,0.099805717,-0.009095938,2.828430320,8.995150162,-78.519901754,1.786412293,-0.961609817,0.105193436,-4.525880266,8.309830668,-79.967538846,0.631651110,42.067729414,4.401456526,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.022025960,8.193428772,-80.260159017,-0.302850008,43.074518412,4.450549174,0.240000000,3,1.009798300,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.229604771,38.377939314,8.571679119,-19.805801054,-0.026505039,-4.688237262,0.236005691
6.776000000,2,0.520665739,0.011800489,0.018337957,0.514704321,-0.005762112,-0.209801888,0.539538681,-0.048300851,-0.002436162,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.005961418,-0.017562601,-0.228139845,0.136125734,0.001761337,0.000688655,-1.823887133,-0.224363269,0.000000000,1.837635206,-0.023307674,-0.004827196,-0.011674193,-0.000000000,-0.000000000,-0.000000000,-0.000926800,0.085054334,-0.007931740,1.870100919,8.765449881,-78.851958633,1.758140132,-0.822297372,0.104009128,-4.439966450,8.413175095,-79.728753127,0.613673368,41.943149844,4.452632712,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-4.936112145,8.296773200,-80.021373298,-0.320827750,42.949938842,4.501725360,0.240000000,3,1.005746397,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.121903101,38.996960884,8.456528296,-20.568739061,-0.036210935,-5.053471456,0.236277206
6.777000000,2,0.520648041,0.011795684,0.018327181,0.514704321,-0.005762112,-0.209801888,0.539519279,-0.048305927,-0.002447702,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.005943720,-0.017557796,-0.228129068,0.136129315,0.001708931,0.000695568,-1.823694575,-0.227327668,0.000000000,1.837808415,-0.020059461,-0.005410049,-0.009850548,-0.000000000,-0.000000000,-0.000000000,-0.001939486,0.070061217,-0.009828222,0.755097269,8.902330030,-79.034804106,1.776154744,-0.662129277,0.105179526,-4.398801908,8.496016844,-79.575611450,0.598626936,41.858493548,4.494105463,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-4.894947603,8.379614949,-79.868231622,-0.335874182,42.865282546,4.543198111,0.240000000,3,1.005653374,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.207381348,39.591878309,8.593551426,-21.381037374,-0.033810947,-5.467666172,0.233722365
6.778000000,2,0.520642245,0.011797846,0.018324287,0.514704321,-0.005762112,-0.209801888,0.539513762,-0.048303688,-0.002450565,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.005937924,-0.017559958,-0.228126174,0.136129417,0.001710495,0.000691451,-1.823683400,-0.227255340,-0.000000000,1.837788381,-0.015215884,-0.003469365,-0.007370647,-0.000000000,-0.000000000,-0.000000000,-0.001373455,0.046873599,-0.006236493,-0.991243312,8.548298191,-79.277349279,1.732956843,-0.410276801,0.101652405,-4.404632288,8.556432396,-79.507607837,0.586177614,41.814100811,4.524941017,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-4.900777982,8.440030501,-79.800228008,-0.348323504,42.820889810,4.574033665,0.240000000,3,1.000652322,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.042618708,40.531019739,8.418771762,-22.667050143,-0.048773085,-6.107231789,0.236592645
6.779000000,2,0.520655951,0.011795784,0.018332831,0.514704321,-0.005762112,-0.209801888,0.539529238,-0.048305750,-0.002440413,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.005951630,-0.017557896,-0.228134718,0.136133076,0.001784148,0.000692424,-1.823469635,-0.223044760,-0.000000000,1.837060281,-0.008032033,-0.003326478,-0.003059572,-0.000000000,-0.000000000,-0.000000000,-0.002228868,0.012220155,-0.003366628,-3.648667382,8.557734198,-79.716924163,1.735567804,-0.027621176,0.096871140,-4.454125707,8.591308463,-79.519264493,0.578084173,41.808827561,4.543569937,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-4.950271402,8.474906568,-79.811884664,-0.356416945,42.815616559,4.592662585,0.240000000,3,1.001721797,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.073661163,41.971333556,8.526731497,-24.623406390,-0.051918566,-7.094299800,0.240904485
6.780000000,2,0.520685957,0.011803581,0.018351397,0.514704321,-0.005762112,-0.209801888,0.539562880,-0.048297650,-0.002419417,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.005981636,-0.017565694,-0.228153284,0.136133202,0.001913178,0.000684942,-1.823443565,-0.215706469,0.000000000,1.836157868,0.001737643,0.000172102,0.002267075,-0.000000000,-0.000000000,-0.000000000,-0.001703325,-0.026445024,0.002883903,-7.058592546,7.924976013,-80.257244742,1.659131278,0.453111215,0.091000798,-4.543068836,8.596076988,-79.612127040,0.574543863,41.844518399,4.547678280,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.039214531,8.479675093,-79.904747212,-0.359957255,42.851307397,4.596770928,0.240000000,3,0.998221457,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.780605894,43.828630126,8.229946853,-27.144059635,-0.082675724,-8.340085368,0.248000931
6.781000000,2,0.520727838,0.011810185,0.018378029,0.514704321,-0.005762112,-0.209801888,0.539608829,-0.048290821,-0.002389738,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006023517,-0.017572297,-0.228179917,0.136132240,0.002077886,0.000685201,-1.823487025,-0.206298516,0.000000000,1.835119617,0.011579614,0.001753209,0.008243336,-0.000000000,-0.000000000,-0.000000000,-0.000998750,-0.062981900,0.004616917,-10.456778718,7.629280210,-80.877977230,1.622820898,0.928437012,0.089256047,-4.670800704,8.564931346,-79.790370199,0.577583912,41.922915749,4.534151972,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.166946399,8.448529451,-80.082990370,-0.356917206,42.929704747,4.583244620,0.240000000,3,0.991945920,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.668723800,45.703382329,8.161823759,-29.663379850,-0.100612643,-9.589624373,0.247977201
6.782000000,2,0.520775366,0.011819029,0.018409638,0.514704321,-0.005762112,-0.209801888,0.539661370,-0.048281566,-0.002354763,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006071045,-0.017581141,-0.228211526,0.136131642,0.002258988,0.000676252,-1.823496963,-0.195992287,-0.000000000,1.833999496,0.018900952,0.004057062,0.012318380,-0.000000000,-0.000000000,-0.000000000,-0.000655149,-0.090110766,0.009391663,-13.030658106,7.207877641,-81.299665804,1.571943300,1.288607194,0.084459436,-4.831857641,8.498121416,-80.049479067,0.586686288,42.041946596,4.502953604,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.328003335,8.381719521,-80.342099238,-0.347814830,43.048735594,4.552046252,0.240000000,3,0.990594039,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.476141019,47.108461420,7.976003904,-31.567329508,-0.121643160,-10.530423069,0.254047967
6.783000000,2,0.520831330,0.011827444,0.018446614,0.514704321,-0.005762112,-0.209801888,0.539722445,-0.048272741,-0.002314321,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006127009,-0.017589556,-0.228248502,0.136129195,0.002450979,0.000670215,-1.823615873,-0.185052237,-0.000000000,1.832980955,0.025475134,0.004569349,0.017186193,-0.000000000,-0.000000000,-0.000000000,-0.000368275,-0.107336011,0.011821258,-15.174931558,7.106764770,-81.825355179,1.559537658,1.578122784,0.081201895,-5.013343212,8.402596666,-80.375379417,0.600692736,42.195925979,4.457492053,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.509488907,8.286194771,-80.667999588,-0.333808382,43.202714977,4.506584701,0.240000000,3,0.989693133,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.446670834,48.348196857,7.992424444,-33.184475439,-0.128620208,-11.321457541,0.257134493
6.784000000,2,0.520881221,0.011837882,0.018478576,0.514704321,-0.005762112,-0.209801888,0.539777228,-0.048261858,-0.002279197,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.533573847,-0.062473046,-0.238572254,0.020000000,0.060000000,0.020000000,-0.006176900,-0.017599994,-0.228280463,0.136126207,0.002628734,0.000661888,-1.823764038,-0.174934631,-0.000000000,1.832134654,0.028937646,0.005618583,0.018858466,-0.000000000,-0.000000000,-0.000000000,-0.000148343,-0.117663077,0.013671602,-16.399756306,6.900345680,-82.003138890,1.534494848,1.746134110,0.079494389,-5.203108374,8.289842036,-80.747654598,0.617356758,42.374057265,4.403295888,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,-5.699254068,8.173440140,-81.040274770,-0.317144360,43.380846264,4.452388536,0.240000000,3,0.992854807,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.350923734,49.003527290,7.901684991,-34.082919004,-0.141680495,-11.765234816,0.261239169
